time,pos_out[1],pos_out[2],pos_out[3],RPY_out[1],RPY_out[2],RPY_out[3],f_in[1],f_in[2],f_in[3],t_in[1],t_in[2],t_in[3],
1.105,1.6206558622942546,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.11,1.635389097406021,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.115,1.6501889987400118,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.12,1.6650555662962285,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.125,1.6799888000746697,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1300000000000001,1.6949887000753368,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.135,1.7100552662982282,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1400000000000001,1.7251884987433457,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.145,1.7403883974106875,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.1500000000000001,1.7556549623002553,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.155,1.7709881934120477,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.16,1.7863880907460652,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.165,1.8018546543023086,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.17,1.8173878840807765,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.175,1.8329877800814702,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.18,1.8486543423043884,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.185,1.8643875707495325,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.19,1.880187465416901,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.195,1.8960540263064956,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2,1.9119872534183144,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.205,1.9279871467523593,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.21,1.9440537063086285,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.215,1.9601869320871237,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.22,1.9763868240878433,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.225,1.9926533823107888,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.23,2.008986606755959,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.235,2.025386497423355,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.24,2.0418530543129756,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.245,2.058386277424822,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.25,2.0749861667588925,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2550000000000001,2.0916527223151893,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.26,2.1083859440937105,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2650000000000001,2.1251858320944574,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.27,2.142052386317429,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2750000000000001,2.1589856067626263,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.28,2.175985493430048,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.285,2.1930520463196954,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.29,2.2101852654315683,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.295,2.2273851507656657,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.3,2.244651702321989,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.305,2.261984920100537,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.31,2.2793848041013107,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.315,2.2968513543243088,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.32,2.314384570769533,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.325,2.3319844534369816,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.33,2.349651002326656,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.335,2.3673842174385546,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.34,2.3851840987726796,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.345,2.403050646329029,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.35,2.4209838601076044,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.355,2.438983740108404,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.36,2.4570502863314294,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.365,2.4751834987766794,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.37,2.4933833774441556,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.375,2.511649922333856,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.3800000000000001,2.5299831334457825,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.385,2.5483830107799332,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.3900000000000001,2.56684955433631,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.395,2.5853827641149114,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.4000000000000001,2.6039826401157384,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.405,2.62264918233879,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.41,2.6413823907840666,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.415,2.6601822654515694,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.42,2.6790488063412963,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.425,2.6979820134532493,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.43,2.7169818867874267,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.435,2.7360484263438303,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.44,2.7551816321224583,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.445,2.774381504123312,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.45,2.79364804234639,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.455,2.8129812467916944,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.46,2.832381117459223,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.465,2.8518476543489775,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.47,2.8713808574609563,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.475,2.8909807267951613,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.48,2.9106472623515907,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.485,2.9303804641302458,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.49,2.9501803321311253,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.495,2.970046866354231,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.5,2.989980066799561,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.5050000000000001,3.0099799334671173,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.51,3.0300464663568976,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.5150000000000001,3.050179665468904,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.52,3.0703795308031347,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.5250000000000001,3.0906460623595917,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.53,3.1109792601382726,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.5350000000000001,3.1313791241391797,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.54,3.1518456543623112,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.545,3.172378850807668,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.55,3.192978713475251,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.555,3.213645242365058,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.56,3.234378437477091,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.565,3.2551782988113485,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.57,3.276044826367832,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.575,3.2969780201465397,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.58,3.3179778801474735,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.585,3.3390444063706317,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.59,3.360177598816016,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.595,3.3813774574836244,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.6,3.402643982373459,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.605,3.4239771734855178,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.61,3.445377030819803,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.615,3.466843554376312,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.62,3.488376744155047,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.625,3.5099766001560067,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.6300000000000001,3.5316431223791924,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.635,3.5533763108246026,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.6400000000000001,3.5751761654922385,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.645,3.597042686382099,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.6500000000000001,3.6189758734941853,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.655,3.640975726828496,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.6600000000000001,3.663042246385033,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.665,3.685175432163794,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.67,3.7073752841647805,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.675,3.729641802387993,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.68,3.7519749868334293,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.685,3.774374837501092,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.69,3.796841354390979,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.695,3.819374537503092,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.7,3.8419743868374296,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.705,3.8646409023939934,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.71,3.887374084172781,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.715,3.910173932173795,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.72,3.933040446397033,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.725,3.9559736268424976,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.73,3.978973473510186,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.735,4.002039986400101,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.74,4.02517316551224,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.745,4.048373010846605,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.75,4.071639522403195,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.7550000000000001,4.09497270018201,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.76,4.11837254418305,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.7650000000000001,4.141839054406315,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.77,4.165372230851805,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.7750000000000001,4.188972073519521,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.78,4.212638582409461,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.7850000000000001,4.236371757521628,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.79,4.260171598856019,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.795,4.284038106412635,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.8,4.307971280191477,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.805,4.331971120192543,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.81,4.356037626415835,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.815,4.380170798861352,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.82,4.4043706375290945,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.825,4.428637142419062,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.83,4.452970313531255,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.835,4.4773701508656725,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.84,4.501836654422316,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.845,4.526369824201184,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.85,4.550969660202278,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.855,4.575636162425596,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.86,4.60036933087114,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.865,4.6251691655389084,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.87,4.650035666428903,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.875,4.674968833541122,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.8800000000000001,4.699968666875567,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.885,4.725035166432236,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.8900000000000001,4.750168332211132,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.895,4.775368164212251,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.9000000000000001,4.800634662435597,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.905,4.8259678268811665,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.9100000000000001,4.851367657548963,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.915,4.876834154438983,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.92,4.902367317551229,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.925,4.927967146885701,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.93,4.953633642442396,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.935,4.979366804221319,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.94,5.005166632222465,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.945,5.031033126445837,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.95,5.056966286891433,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.955,5.082966113559256,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.96,5.109032606449303,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.965,5.135165765561577,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.97,5.161365590896074,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.975,5.187632082452798,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.98,5.213965240231746,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.985,5.240365064232919,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.99,5.266831554456317,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.995,5.293364710901941,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.0,5.31996453356979,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.005,5.346631022459864,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.0100000000000002,5.373364177572165,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.015,5.400163832241133,0.0,0.1,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2.02,5.427029819801151,5.9040417102584096e-08,0.1,-0.0,-0.0,2.197589683632326e-06,0.0,0.0,0.0,0.0,0.0,0.0,
2.025,5.45396197358685,2.9578357094919385e-07,0.1,-0.0,-0.0,8.790353557472254e-06,0.0,0.0,0.0,0.0,0.0,0.0,
2.0300000000000002,5.480960126932936,8.890397410551651e-07,0.1,-0.0,-0.0,2.1973953640666073e-05,0.0,0.0,0.0,0.0,0.0,0.0,
2.035,5.508024113172157,2.078237561970877e-06,0.1,-0.0,-0.0,4.3940231481014644e-05,0.0,0.0,0.0,0.0,0.0,0.0,
2.04,5.535153765630114,4.163838583064575e-06,0.1,-0.0,-0.0,7.687533116088391e-05,0.0,0.0,0.0,0.0,0.0,0.0,
2.045,5.562348917615505,7.507695880104718e-06,0.1,-0.0,-0.0,0.00012295784491239258,0.0,0.0,0.0,0.0,0.0,0.0,
2.05,5.58960940240447,1.253335666555785e-05,0.1,-0.0,-0.0,0.00018435698291583878,0.0,0.0,0.0,0.0,0.0,0.0,
2.055,5.616935053217684,1.972630890344594e-05,0.1,-0.0,-0.0,0.0002632307688084571,0.0,0.0,0.0,0.0,0.0,0.0,
2.06,5.644325703188839,2.963417199253604e-05,0.1,-0.0,-0.0,0.0003617242623813017,0.0,0.0,0.0,0.0,0.0,0.0,
2.065,5.671781185323219,4.286683163843333e-05,0.1,-0.0,-0.0,0.00048196781089155825,0.0,0.0,0.0,0.0,0.0,0.0,
2.07,5.699301332445031,6.009651909061568e-05,0.1,-0.0,-0.0,0.0006260753303659142,0.0,0.0,0.0,0.0,0.0,0.0,
2.075,5.726885977132258,8.205783497449787e-05,0.1,-0.0,-0.0,0.0007961426182169176,0.0,0.0,0.0,0.0,0.0,0.0,
2.08,5.754534951637777,0.00010954771800102331,0.1,-0.0,-0.0,0.0009942456984397875,0.0,0.0,0.0,0.0,0.0,0.0,
2.085,5.782248087795587,0.00014342535888704148,0.1,-0.0,-0.0,0.0012224392006014858,0.0,0.0,0.0,0.0,0.0,0.0,
2.09,5.810025216910967,0.00018461205986853414,0.1,-0.0,-0.0,0.0014827547737771183,0.0,0.0,0.0,0.0,0.0,0.0,
2.095,5.83786616963352,0.00023409104023574184,0.1,-0.0,-0.0,0.001777199536530813,0.0,0.0,0.0,0.0,0.0,0.0,
2.1,5.865770775812037,0.0002929071883640696,0.1,-0.0,-0.0,0.0021077545639807,0.0,0.0,0.0,0.0,0.0,0.0,
2.105,5.893738864330284,0.00036216676075749804,0.1,-0.0,-0.0,0.002476373412927412,0.0,0.0,0.0,0.0,0.0,0.0,
2.11,5.921770262922744,0.00044303702866167836,0.1,-0.0,-0.0,0.0028849806859678564,0.0,0.0,0.0,0.0,0.0,0.0,
2.115,5.949864797969568,0.000536745872842367,0.1,-0.0,-0.0,0.0033354706354542752,0.0,0.0,0.0,0.0,0.0,0.0,
2.12,5.978022294269937,0.0006445813271608057,0.1,-0.0,-0.0,0.003829705808100493,0.0,0.0,0.0,0.0,0.0,0.0,
2.125,6.00624257479325,0.0007678910716116344,0.1,-0.0,-0.0,0.004369515730975968,0.0,0.0,0.0,0.0,0.0,0.0,
2.13,6.034525460407489,0.0009080818755201497,0.1,-0.0,-0.0,0.004956695639569527,0.0,0.0,0.0,0.0,0.0,0.0,
2.1350000000000002,6.062870769584342,0.0010666189916252312,0.1,-0.0,-0.0,0.005593005248543528,0.0,0.0,0.0,0.0,0.0,0.0,
2.14,6.091278318080637,0.0012450255018009863,0.1,-0.0,-0.0,0.006280167565741255,0.0,0.0,0.0,0.0,0.0,0.0,
2.145,6.119747918595863,0.001444881615195277,0.1,-0.0,-0.0,0.007019867749950295,0.0,0.0,0.0,0.0,0.0,0.0,
2.15,6.148279380405488,0.0016678239195854585,0.1,-0.0,-0.0,0.007813752012867783,0.0,0.0,0.0,0.0,0.0,0.0,
2.1550000000000002,6.176872508970043,0.0019155445867726961,0.1,-0.0,-0.0,0.008663426565653493,0.0,0.0,0.0,0.0,0.0,0.0,
2.16,6.205527105519912,0.002189790532854395,0.1,-0.0,-0.0,0.009570456610402504,0.0,0.0,0.0,0.0,0.0,0.0,
2.165,6.234242966615968,0.0024923625342315103,0.1,-0.0,-0.0,0.010536365376811149,0.0,0.0,0.0,0.0,0.0,0.0,
2.17,6.263019883686206,0.002825114300221673,0.1,-0.0,-0.0,0.011562633204257078,0.0,0.0,0.0,0.0,0.0,0.0,
2.1750000000000003,6.291857642538692,0.0031899515031631204,0.1,-0.0,-0.0,0.012650696669458245,0.0,0.0,0.0,0.0,0.0,0.0,
2.18,6.320756022851206,0.0035888307669054986,0.1,-0.0,-0.0,0.013801947759825125,0.0,0.0,0.0,0.0,0.0,0.0,
2.185,6.349714797638101,0.004023758614594813,0.1,-0.0,-0.0,0.015017733092567513,0.0,0.0,0.0,0.0,0.0,0.0,
2.19,6.378733732694928,0.004496790376667834,0.1,-0.0,-0.0,0.01629935317956964,0.0,0.0,0.0,0.0,0.0,0.0,
2.195,6.407812586021551,0.005010029059980421,0.1,-0.0,-0.0,0.017648061737995324,0.0,0.0,0.0,0.0,0.0,0.0,
2.2,6.436951107224525,0.0055656241790008115,0.1,-0.0,-0.0,0.019065065046541468,0.0,0.0,0.0,0.0,0.0,0.0,
2.205,6.466149036899611,0.006165770550005206,0.1,-0.0,-0.0,0.020551521347210645,0.0,0.0,0.0,0.0,0.0,0.0,
